,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name
3993,0.576,0.782,1,0.19,0.0556,0.0,0.0638,0.73,91.27,185144,4,SHINee
3994,0.314,0.368,4,0.0313,0.782,0.0,0.102,0.29,99.583,190419,3,SHINee
3995,0.769,0.769,1,0.123,0.314,0.0,0.206,0.873,119.967,197779,4,SHINee
3996,0.719,0.733,4,0.0861,0.101,0.0,0.27,0.514,123.058,184798,4,SHINee
3997,0.418,0.797,6,0.204,0.134,0.0,0.122,0.484,88.096,216220,4,SHINee
3998,0.722,0.643,6,0.12,0.171,0.0,0.229,0.721,105.906,203903,4,SHINee
3999,0.774,0.735,0,0.174,0.0608,0.0,0.128,0.769,109.984,188739,4,SHINee
4000,0.367,0.761,5,0.117,0.0955,0.0,0.0886,0.344,92.927,231178,4,SHINee
4001,0.631,0.832,1,0.0856,0.091,0.0,0.109,0.628,130.022,199958,4,SHINee
4002,0.678,0.809,8,0.0598,0.0383,0.0,0.243,0.561,119.979,223515,4,SHINee
4003,0.75,0.612,0,0.142,0.118,0.0,0.0494,0.83,127.795,190556,4,SHINee
4004,0.814,0.64,0,0.0668,0.052,0.0,0.0865,0.603,122.043,224217,4,SHINee
4005,0.612,0.543,0,0.0769,0.266,0.0,0.105,0.231,83.967,184366,4,SHINee
4006,0.355,0.395,2,0.0308,0.129,0.0,0.221,0.324,132.033,283992,4,SHINee
4007,0.595,0.965,1,0.075,0.144,0.0,0.234,0.69,95.969,217650,4,SHINee
4008,0.759,0.913,2,0.144,0.0708,0.000126,0.647,0.863,128.066,191977,4,SHINee
4009,0.667,0.928,10,0.106,0.124,0.0,0.0913,0.848,115.038,214655,4,SHINee
4010,0.348,0.4,2,0.0294,0.139,0.0,0.235,0.35,83.606,284173,5,SHINee
4011,0.597,0.965,1,0.0789,0.145,0.0,0.32,0.681,96.011,217920,4,SHINee
4012,0.753,0.916,2,0.162,0.0821,0.00013,0.629,0.864,128.093,192200,4,SHINee
4013,0.66,0.929,5,0.116,0.121,0.0,0.0812,0.874,115.061,214960,4,SHINee
4014,0.355,0.401,2,0.0306,0.16,0.0,0.228,0.324,135.405,283827,4,SHINee
4015,0.503,0.741,8,0.0311,0.211,0.0,0.174,0.434,78.983,248000,4,SHINee
4016,0.616,0.763,5,0.0389,0.16,0.0,0.146,0.429,120.042,254293,4,SHINee
4017,0.585,0.878,7,0.0462,7.95e-05,1.78e-05,0.153,0.656,108.0,261840,4,SHINee
4018,0.586,0.898,2,0.0814,0.023,0.0,0.091,0.745,109.952,182240,4,SHINee
4019,0.614,0.84,0,0.0679,0.222,0.0,0.0677,0.811,150.046,243747,4,SHINee
4020,0.713,0.874,8,0.0454,0.00945,0.0,0.0122,0.815,114.013,224880,4,SHINee
4021,0.708,0.912,0,0.122,0.015,0.0,0.109,0.765,100.977,258320,4,SHINee
4022,0.519,0.656,5,0.0324,0.306,0.0,0.314,0.464,147.968,261107,4,SHINee
4023,0.579,0.964,9,0.115,0.0193,0.0,0.354,0.733,130.902,235360,4,SHINee
4024,0.714,0.94,8,0.0682,0.0484,0.0,0.149,0.962,119.993,203427,4,SHINee
4025,0.832,0.878,7,0.123,0.101,0.0,0.0545,0.892,110.055,205067,4,SHINee
4026,0.603,0.916,0,0.0461,0.00403,0.0,0.273,0.885,147.994,213160,4,SHINee
4027,0.631,0.912,8,0.0779,0.00941,0.0,0.163,0.724,125.99,249507,4,SHINee
4028,0.525,0.736,4,0.0312,0.566,0.0,0.305,0.396,127.997,269440,4,SHINee
4029,0.635,0.913,0,0.0737,0.00601,0.0,0.115,0.726,125.986,249627,4,SHINee
4030,0.619,0.641,3,0.103,0.013,0.0,0.333,0.815,147.869,91213,4,SHINee
4031,0.818,0.724,2,0.0542,0.135,0.0,0.0706,0.966,117.972,170107,4,SHINee
4032,0.745,0.904,0,0.0854,0.158,0.0,0.0667,0.782,124.023,184053,4,SHINee
4033,0.68,0.881,9,0.0415,0.0557,0.0,0.387,0.712,125.993,202480,4,SHINee
4034,0.818,0.724,2,0.0542,0.135,0.0,0.0706,0.966,117.972,170107,4,SHINee
4035,0.456,0.872,8,0.0418,0.174,0.0,0.232,0.616,168.05,215773,4,SHINee
4036,0.488,0.588,3,0.27,0.107,0.0,0.0774,0.568,193.799,229720,3,SHINee
4037,0.456,0.872,8,0.0418,0.174,0.0,0.232,0.616,168.05,215773,4,SHINee
4038,0.596,0.889,1,0.0465,0.0438,0.0,0.35,0.388,109.983,256280,4,SHINee
4039,0.446,0.684,1,0.0577,0.209,0.0,0.0857,0.578,173.855,202893,4,SHINee
4040,0.597,0.887,1,0.046,0.0458,0.0,0.35,0.388,109.977,254133,4,SHINee
4041,0.632,0.888,11,0.028,0.0966,0.0,0.19,0.653,107.983,192627,4,SHINee
4042,0.677,0.909,11,0.0356,0.0585,0.0,0.695,0.729,129.969,211627,4,SHINee
